fold,session_id,condition,t_s,score
5,S013_2026-06-02_toshiba_normal_24C_a,normal,413,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,414,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,415,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,416,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,417,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,418,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,419,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,420,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,421,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,422,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,423,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,424,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,425,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,426,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,427,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,428,37.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,429,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,430,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,431,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,432,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,433,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,434,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,435,37.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,436,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,437,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,438,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,439,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,440,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,441,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,442,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,443,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,444,37.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,445,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,446,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,447,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,448,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,449,37.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,450,37.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,451,37.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,452,37.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,453,37.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,454,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,455,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,456,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,457,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,458,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,459,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,460,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,461,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,462,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,463,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,464,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,465,37.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,466,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,467,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,468,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,469,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,470,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,471,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,472,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,473,37.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,474,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,475,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,476,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,477,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,478,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,479,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,480,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,481,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,482,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,483,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,484,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,485,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,486,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,487,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,488,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,489,38.0
5,S013_2026-06-02_toshiba_normal_24C_a,normal,490,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,491,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,492,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,493,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,494,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,495,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,496,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,497,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,498,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,499,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,500,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,501,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,502,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,503,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,504,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,505,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,506,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,507,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,508,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,509,38.1
5,S013_2026-06-02_toshiba_normal_24C_a,normal,510,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,511,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,512,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,513,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,514,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,515,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,516,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,517,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,518,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,519,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,520,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,521,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,522,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,523,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,524,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,525,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,526,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,527,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,528,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,529,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,530,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,531,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,532,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,533,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,534,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,535,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,536,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,537,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,538,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,539,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,540,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,541,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,542,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,543,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,544,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,545,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,546,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,547,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,548,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,549,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,550,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,551,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,552,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,553,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,554,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,555,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,556,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,557,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,558,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,559,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,560,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,561,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,562,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,563,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,564,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,565,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,566,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,567,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,568,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,569,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,570,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,571,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,572,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,573,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,574,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,575,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,576,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,577,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,578,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,579,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,580,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,581,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,582,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,583,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,584,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,585,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,586,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,587,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,588,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,589,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,590,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,591,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,592,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,593,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,594,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,595,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,596,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,597,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,598,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,599,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,600,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,601,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,602,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,603,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,604,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,605,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,606,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,607,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,608,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,609,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,610,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,611,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,612,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,613,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,614,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,615,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,616,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,617,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,618,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,619,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,620,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,621,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,622,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,623,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,624,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,625,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,626,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,627,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,628,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,629,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,630,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,631,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,632,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,633,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,634,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,635,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,636,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,637,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,638,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,639,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,640,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,641,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,642,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,643,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,644,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,645,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,646,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,647,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,648,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,649,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,650,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,651,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,652,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,653,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,654,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,655,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,656,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,657,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,658,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,659,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,660,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,661,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,662,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,663,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,664,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,665,38.9
5,S013_2026-06-02_toshiba_normal_24C_a,normal,666,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,667,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,668,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,669,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,670,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,671,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,672,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,673,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,674,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,675,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,676,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,677,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,678,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,679,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,680,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,681,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,682,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,683,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,684,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,685,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,686,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,687,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,688,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,689,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,690,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,691,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,692,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,693,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,694,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,695,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,696,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,697,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,698,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,699,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,700,38.8
5,S013_2026-06-02_toshiba_normal_24C_a,normal,701,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,702,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,703,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,704,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,705,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,706,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,707,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,708,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,709,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,710,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,711,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,712,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,713,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,714,38.7
5,S013_2026-06-02_toshiba_normal_24C_a,normal,715,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,716,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,717,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,718,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,719,38.6
5,S013_2026-06-02_toshiba_normal_24C_a,normal,720,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,721,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,722,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,723,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,724,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,725,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,726,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,727,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,728,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,729,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,730,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,731,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,732,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,733,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,734,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,735,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,736,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,737,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,738,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,739,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,740,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,741,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,742,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,743,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,744,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,745,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,746,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,747,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,748,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,749,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,750,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,751,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,752,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,753,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,754,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,755,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,756,38.5
5,S013_2026-06-02_toshiba_normal_24C_a,normal,757,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,758,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,759,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,760,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,761,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,762,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,763,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,764,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,765,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,766,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,767,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,768,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,769,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,770,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,771,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,772,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,773,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,774,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,775,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,776,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,777,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,778,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,779,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,780,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,781,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,782,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,783,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,784,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,785,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,786,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,787,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,788,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,789,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,790,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,791,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,792,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,793,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,794,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,795,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,796,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,797,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,798,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,799,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,800,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,801,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,802,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,803,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,804,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,805,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,806,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,807,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,808,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,809,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,810,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,811,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,812,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,813,38.2
5,S013_2026-06-02_toshiba_normal_24C_a,normal,814,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,815,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,816,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,817,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,818,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,819,38.4
5,S013_2026-06-02_toshiba_normal_24C_a,normal,820,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,821,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,822,38.3
5,S013_2026-06-02_toshiba_normal_24C_a,normal,823,38.3
